Cycle Number,State of Health (SoH),State of Charge (SoC),Temperature (°C),Voltage (V),Current (A),Charge Time (hrs),Discharge Time (hrs)
923,0.72588957390234,92.61929864146266,20.2274545320194,307.5412175992788,87.55380943562832,1.5039731245452526,3.664816589534518
924,0.725469631799961,45.994195129396275,35.17432790685663,318.8499852795561,170.7450250822528,1.9509921670302046,1.8057967987437924
925,0.7251995463981733,49.48259516005463,22.152902762659345,355.91366564629686,125.41751627700208,0.7166547262326164,2.3261986393542253
926,0.7250905586748453,33.410465208656326,33.04577188262974,358.56543354287993,51.274336791081424,1.641508974424333,3.1390428755852224
927,0.7248830877310913,36.62863862065222,21.323398389220458,375.49325397850504,193.27627407171985,0.8602273940330213,1.9705738412111136
928,0.724566434045227,18.381288948181496,34.42340308362099,315.4841394647455,103.42909151920692,1.5455195209013946,2.6803479490280453
929,0.7242130427572966,38.64625643279352,30.506240045188548,356.21108826232296,50.8797091830742,0.6177648026804148,3.643774203289035
930,0.7240098876831234,7.787898909129076,37.67008990526263,392.00381641090524,90.60254064525967,1.0557371555892714,2.7067642175341486
931,0.7238541452534942,88.17089696385847,43.5476396815105,373.9563248111268,62.99296412820411,1.5037312333022763,2.2309111656179863
932,0.7234201731587745,47.07009994910616,21.228709758629424,319.10621393463583,168.57704113004718,1.1809382495717897,1.9049867248934467
933,0.7229264122864931,38.401907396495815,41.359987833142,374.8999017404957,90.8473095771624,0.67625276031856,1.7559946649322151
934,0.722616136213572,92.07564510547337,34.53972094624388,353.34802087447827,139.45903995386922,1.0490423986197728,3.4213210609585385
935,0.7224474644992327,52.32862493002498,22.918697569219887,312.9065124829063,130.52887197539275,1.9048553271062587,1.9250563650285963
936,0.722238541568625,86.95411688592183,39.102389664471985,324.78124429069067,55.45111224743637,0.6527708977135741,3.1854818015423207
937,0.722131185298006,19.96697380406467,29.281773012634844,350.16991660064247,158.82022526752442,0.6698468348886881,2.2190992158323843
938,0.7216654657753818,48.50729091426954,33.52067659928849,381.8360641395217,75.75172925648253,1.7117471777399333,3.0786352830899566
939,0.7215183653422258,55.58708141989593,37.4881967600643,341.2017738951656,70.75963789521869,1.498647860398051,2.5740169200568666
940,0.7211877587520201,63.93748005427755,28.44996952571225,390.68665773398357,138.10548028633656,0.6281037264363107,2.349411972113286
941,0.7209781366637452,75.63560547436343,39.85336404330681,349.45970527637587,184.21213562469515,0.9015026557914463,2.2317960917148
942,0.7206564654627389,89.859691056897,42.406417911789475,368.57127688246806,178.84708206833304,0.633159900434349,3.594984928623329
943,0.7202958973073982,32.061990655022676,24.458287810705407,323.93698363420464,112.69527620208306,0.8767880069067009,1.9617027580494972
944,0.7198640005859153,13.497848607164208,27.404419138974962,357.22838145420013,116.2780562136596,1.0200781418538667,3.239356386571342
945,0.719681432077211,89.3509971393318,38.91973057255993,333.2000702117679,161.66632517563306,0.7279702737110768,1.3909539642738729
946,0.7195770337457477,34.562703703615895,40.19255922610142,324.63482472423016,59.48801133480194,0.6975643028095326,3.5762349055887404
947,0.7194222794937202,63.37832847472876,26.330029084249418,355.52958253281815,129.13694336380257,1.483153967660992,1.699562663264849
948,0.7189622720369809,86.44029871943977,27.734214052000322,369.4131653976237,52.41869695583223,1.0589856948412208,2.055129453876425
949,0.7185127160059559,54.348442858301446,21.818406544429912,379.0131373726108,82.66712026513528,1.5155567223230153,3.4096363697322793
950,0.7181737507650878,56.18769562415131,38.52208016804964,366.18603122150057,103.32946957280114,1.713287808550348,1.884104109656584
951,0.7178335440209144,57.12129177515172,38.63494347853849,337.89559098125073,95.41514114261375,1.1890190152592341,3.453890483047461
952,0.7174675293510959,92.99217631456648,33.627085321497255,366.1466205323652,185.49104333583713,0.6478202771194136,1.696235733598495
953,0.7172973808396466,70.89000062515825,40.59361154780749,385.7029028330578,112.26607652823989,0.6340098534378003,2.3133444318988596
954,0.7168316160612765,23.07345902070538,27.279911374915606,377.2267556837506,61.32906290388303,1.7413718262210531,2.2830072574725073
955,0.7165641078513197,59.60639311005951,22.241305780891974,333.73590783572797,63.45513785222687,1.9423155843216644,3.421784947978751
956,0.7163108524400199,45.963275435646025,25.590063708091776,393.34551052498523,101.68948935904577,0.7414766475310621,2.689493165361865
957,0.7160032853579068,94.37741203448161,20.095757262508066,323.81248432539985,190.76714606156114,0.7566289502857431,1.3397303549194595
958,0.7158844989711968,57.01872157998045,41.54609558237075,347.7109817693926,199.18463850267872,1.5187575493069891,1.2222247216313433
959,0.7157179856236944,99.28321316819753,30.19735591950476,328.7402533845483,133.68187753668283,0.9564613877312964,1.259372521360457
960,0.7153227721771238,0.14283430791767193,31.239583823006555,383.6863422226592,135.8472778445115,1.9988109484151613,1.8605399369416
961,0.7151896527099537,28.04550647600553,23.993736505848606,316.4063588265335,92.77798940150717,1.6892600679102907,3.7172703719093434
962,0.7148483918661671,97.50871697076813,25.807241352411317,388.1297545614092,99.23826339160055,0.6692608167753267,3.610074776560497
963,0.7146502522222946,63.61056346436186,24.11827240202654,342.98312575130024,93.08865423156016,1.6051918530652955,2.3602486918728043
964,0.7143945339766778,98.9279945106385,21.368624556489877,335.50152661362466,122.28502506649662,1.2547003321224797,1.9478074671569103
965,0.7141790564819696,72.9240249097568,41.86867683722437,393.8719301977863,170.76400651992893,1.775870295959899,2.6516359018599864
966,0.7139367873953836,82.58882264268146,27.587597728698807,339.8478762109214,97.53695207278165,1.2010810031718882,1.856738848715909
967,0.7135491690333099,96.16114422544469,27.821115700141704,309.804453811094,129.022574907562,0.5856486176677645,1.3316294989257416
968,0.7133303203470607,21.93893891962463,31.60875624705354,343.3250932309028,169.95377930041866,1.60921198082617,2.278954881972104
969,0.7130037584909419,33.37042075756299,27.911719601537463,377.3995087294009,57.81086093319046,0.5192324742659087,3.386633175779944
970,0.7127133383300622,47.71463759890493,23.272028463839398,323.55659345945014,189.8755929646074,1.7892544634373468,3.1293551506719175
971,0.7123478698639172,48.22252303373266,33.008090654784645,397.52445352839584,194.86556658264305,0.8229035686787514,3.4333136989159545
972,0.7118731379681873,19.72426661670168,25.338436947098785,367.6093034164577,110.75016478813225,1.8973166106597803,1.2670292046880265
973,0.7114801091293032,51.152564080949304,42.963038261078026,390.41136604795054,73.47938201236119,1.0499565501446848,2.857364200140089
974,0.7112941329778668,15.939488477140218,44.20055430114347,391.47493287276603,75.04252685517038,0.6817331918914782,1.2562254484247959
975,0.7111816597238423,90.94436640366311,24.84059524488652,341.6284928544355,117.32770484780045,1.3985165663203514,1.2152060312422748
976,0.7109767541061224,22.675861740051594,43.28725967297315,390.84101072685695,167.19359711085383,0.5291018684273232,1.9810203054883062
977,0.7106387229338422,62.79587353429078,26.879755294336892,390.9586695053777,145.0834192748663,0.6078600759746684,3.7270167665071092
978,0.7105181526084485,95.77666581762226,21.942810459793137,353.2360234861315,95.50464233212557,1.0892586147221035,1.5389536538660256
979,0.710219606109568,57.807210201241254,43.94948383122227,350.3072600271609,62.43718720917217,1.4300020002161125,2.020668983353771
980,0.7098808689700012,85.59251895912978,30.866953707911755,319.28396089422455,78.66584340367174,1.6531462710817406,1.7967627949220797
981,0.7096471714136745,76.7233394159223,25.147182769164985,332.16863687013097,119.82304586595491,1.914793774540176,3.795194274261474
982,0.7092388065321762,20.68718754222878,28.95547603107682,314.93993884537724,126.49776189702457,1.190873826042,3.7022804873521973
983,0.7090961672309227,93.00053777910726,29.589184775182304,349.17379430189897,184.43543737191996,1.7100617116175922,1.0109689340339478
984,0.7089661121182284,32.00595641835825,30.544356048403145,322.9716283683232,79.9357423843908,0.5566767598935195,2.9301091752092816
985,0.7085748366157469,26.251029048316564,21.308679460782827,323.09793105280636,170.28709292541896,1.77723377246982,2.449198735579908
986,0.7082766400892645,41.607067040868614,44.44634233754454,320.056465958807,82.30389242819128,0.9378007655545997,1.518271954843262
987,0.7079012791306935,37.93655982041866,42.77085567474384,361.5347840628574,111.79198229183955,1.9016161918568222,1.145392697427467
988,0.707627348195252,21.027617790186138,34.14721512754397,361.55526231931793,55.93362598439197,1.1045581368606983,2.9474618944926183
989,0.7074287873819564,69.80705464034016,35.95349756290673,332.05632243609244,64.02801853968643,1.1406686696290012,1.3862633121041665
990,0.7070011464548867,94.76236585206671,31.879271650565705,331.72591743568677,164.945610667835,1.2469228888733959,1.93010207203735
991,0.7065813801032991,81.19677423908017,41.67880377502805,367.30081662886766,57.04466336115009,1.3494843202497981,3.289884735991845
992,0.7062035015149573,13.650301208358218,25.716768784615084,388.24951050681364,53.0182582779611,1.629090706738964,2.4213198775432687
993,0.7059946434600652,44.677215883960685,20.17741331237218,381.93982309664926,103.97373509548497,1.3111484469508143,3.0319020590069785
994,0.7056585511933176,70.26295764379158,43.899501470651806,353.1339953236609,109.95793264616414,1.930555439737562,2.9263307050765635
995,0.7054141616345415,29.81503562765556,23.16160613508928,384.2554501465181,104.32724041912275,1.4907045820466467,2.4124492580976944
996,0.7052775288052109,19.892977979503833,35.04216521551163,306.06830689506825,112.00136898067883,1.3199224094955064,2.3081409223557374
997,0.704810603375026,74.86721752509908,40.698123863632816,377.1243074033178,55.82194217177032,0.7911931556689583,2.609822527791323
998,0.7046558759226584,93.48220404438013,40.87391937630292,384.25345083518016,95.48122906395123,1.1441718456180539,2.412117841947812
999,0.7041757809811301,15.737158334991042,20.776703256111407,394.6902899460517,86.106887849526,0.859923355585447,1.2501371613062786
1000,0.7038973786719469,92.85077519437786,34.4934278734943,366.7036857125354,186.73653308945788,1.0184302533511842,2.8645219334142524
